1,/commonUIGESWAPI/inventory/,50081744,fiberlinequality
2,/commonUIGESWAPI/inventory/,50361343,fiberlinequality
3,/commonUIGESWAPI/inventory/,52829359,fiberlinequality
4,/commonUIGESWAPI/inventory/,50330132,fiberlinequality
