1,/commonUIGESWAPI/inventory/,50002404,physicaladdress
2,/commonUIGESWAPI/inventory/,51559366,physicaladdress
3,/commonUIGESWAPI/inventory/,50361343,physicaladdress
4,/commonUIGESWAPI/inventory/,52829359,physicaladdress
