1,/commonUIGESWAPI/inventory/,50002404,linequality
2,/commonUIGESWAPI/inventory/,51559366,linequality
3,/commonUIGESWAPI/inventory/,50312872,linequality
4,/commonUIGESWAPI/inventory/,51434953,linequality
5,/commonUIGESWAPI/inventory/,50081744,fiberlinequality
6,/commonUIGESWAPI/inventory/,50361343,fiberlinequality
7,/commonUIGESWAPI/inventory/,52829359,fiberlinequality
8,/commonUIGESWAPI/inventory/,50330132,fiberlinequality
